Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
50.0,85,34,0.4,13,593,137183,10,15,0.17647058823529413,0.8974358974358975,High,53,High,High
44.0,78,41,0.5256410256410257,6,1498,145217,7,7,0.08974358974358974,0.9166666666666666,High,82,High,Low
43.7,37,24,0.6486486486486487,14,615,108633,7,13,0.35135135135135137,0.8108108108108109,Medium,67,Low,High
50.0,75,55,0.7333333333333333,13,347,179273,7,28,0.37333333333333335,0.8695652173913043,High,94,Medium,Medium
17.200000000000003,11,9,0.8181818181818182,7,1075,87926,1,2,0.18181818181818182,0.8,Low,73,Medium,Low
43.9,35,8,0.22857142857142856,13,1001,81147,10,9,0.2571428571428571,0.8444444444444444,Low,63,Medium,High
38.5,76,16,0.21052631578947367,20,1384,77964,3,0,0.0,0.0,Medium,69,Medium,High
50.0,72,52,0.7222222222222222,18,212,61353,9,36,0.5,1.0,High,86,Low,Medium
50.0,91,86,0.945054945054945,15,479,90203,4,18,0.1978021978021978,1.0,Medium,76,Medium,Medium
37.8,45,10,0.2222222222222222,18,1156,175074,8,7,0.15555555555555556,0.8947368421052632,Medium,61,Low,Low
50.0,87,12,0.13793103448275862,8,802,192068,9,21,0.2413793103448276,0.9583333333333334,Medium,100,Medium,Low
19.8,44,19,0.4318181818181818,14,1287,129953,2,0,0.0,1.0,High,82,Low,Low
47.8,82,29,0.35365853658536583,6,1877,61170,9,7,0.08536585365853659,0.3076923076923077,Low,84,High,High
33.1,59,16,0.2711864406779661,12,588,159655,9,4,0.06779661016949153,1.0,High,78,Medium,High
32.6,47,37,0.7872340425531915,15,1243,112449,8,6,0.1276595744680851,0.1,Medium,90,Medium,High
46.699999999999996,57,31,0.543859649122807,9,513,115064,8,10,0.17543859649122806,0.8367346938775511,Low,72,Medium,High
31.1,65,29,0.4461538461538462,8,1669,129348,7,1,0.015384615384615385,0.926829268292683,Low,62,Medium,Medium
50.0,67,46,0.6865671641791045,20,1113,119672,2,30,0.44776119402985076,1.0,High,98,High,Low
15.399999999999999,24,24,1.0,18,393,118480,6,1,0.041666666666666664,0.8235294117647058,Medium,79,Low,Medium
32.8,48,2,0.041666666666666664,20,1950,58851,8,10,0.20833333333333334,0.8518518518518519,High,98,Medium,Low
50.0,84,23,0.27380952380952384,16,504,153371,7,26,0.30952380952380953,0.5,Low,70,Medium,Low
50.0,92,31,0.33695652173913043,13,258,186309,5,24,0.2608695652173913,0.9333333333333333,Medium,65,Medium,Medium
50.0,100,53,0.53,15,1236,151024,9,27,0.27,0.8636363636363636,Medium,50,High,High
18.9,18,17,0.9444444444444444,16,733,62328,9,6,0.3333333333333333,0.8979591836734694,High,90,Low,Medium
50.0,82,73,0.8902439024390244,17,543,79857,10,35,0.4268292682926829,1.0,Low,74,Low,Medium
50.0,72,54,0.75,15,309,157348,6,9,0.125,0.8125,Medium,51,Low,Low
34.8,56,13,0.23214285714285715,20,1258,60829,9,9,0.16071428571428573,0.9117647058823529,Low,95,Low,High
44.8,40,6,0.15,18,1647,120211,6,14,0.35,0.7586206896551724,High,61,Low,Medium
42.1,80,8,0.1,8,1161,195034,3,5,0.0625,0.8181818181818182,Medium,57,Medium,Medium
50.0,95,87,0.9157894736842105,5,1560,146552,10,31,0.3263157894736842,0.9714285714285714,High,97,High,High
17.3,11,6,0.5454545454545454,19,1231,173807,8,3,0.2727272727272727,0.8076923076923077,Low,70,Medium,Medium
48.9,86,72,0.8372093023255814,6,1481,65206,1,13,0.1511627906976744,0.9411764705882353,High,92,Low,Low
50.0,60,16,0.26666666666666666,16,1197,186119,8,18,0.3,0.8823529411764706,Low,73,Low,Low
26.8,27,24,0.8888888888888888,12,598,139680,5,1,0.037037037037037035,0.1111111111111111,Medium,54,High,Medium
50.0,99,35,0.35353535353535354,10,869,95396,2,17,0.1717171717171717,0.2857142857142857,Low,62,High,Medium
31.5,83,39,0.46987951807228917,19,1586,75866,8,2,0.024096385542168676,0.9795918367346939,Low,87,Low,Low
50.0,93,92,0.989247311827957,7,867,141016,9,31,0.3333333333333333,0.8461538461538461,Medium,68,High,High
50.0,67,3,0.04477611940298507,14,326,79263,8,26,0.3880597014925373,0.7352941176470589,Medium,51,Medium,High
24.7,29,25,0.8620689655172413,17,1089,54195,5,0,0.0,0.7777777777777778,Low,60,Low,Medium
50.0,81,0,0.0,8,1486,95582,3,32,0.3950617283950617,0.8709677419354839,High,66,High,Low
50.0,92,4,0.043478260869565216,5,1491,184465,10,11,0.11956521739130435,0.7837837837837838,High,90,High,Medium
18.299999999999997,12,10,0.8333333333333334,14,1431,86442,10,1,0.08333333333333333,0.75,Low,59,High,Low
48.699999999999996,46,6,0.13043478260869565,12,387,60145,10,15,0.32608695652173914,0.6,Medium,78,Medium,High
27.8,40,24,0.6,13,1819,127805,4,2,0.05,0.875,High,76,Low,High
50.0,99,83,0.8383838383838383,14,480,185116,5,39,0.3939393939393939,0.975,Medium,91,Medium,Low
50.0,49,45,0.9183673469387755,16,638,187627,9,14,0.2857142857142857,0.8095238095238095,Medium,76,High,High
34.0,59,14,0.23728813559322035,17,1314,152238,2,2,0.03389830508474576,0.8611111111111112,Medium,96,Low,High
44.9,63,42,0.6666666666666666,20,980,155935,9,9,0.14285714285714285,0.8936170212765957,Low,50,Medium,Low
50.0,70,0,0.0,13,1738,93510,10,13,0.18571428571428572,0.9565217391304348,Low,63,Medium,Low
43.7,42,8,0.19047619047619047,13,1693,195447,8,15,0.35714285714285715,0.6296296296296297,Low,97,High,Low
50.0,66,55,0.8333333333333334,10,1746,192114,8,19,0.2878787878787879,0.6666666666666666,High,68,Low,High
50.0,48,33,0.6875,8,847,180495,1,24,0.5,0.8378378378378378,Medium,65,Medium,High
42.2,33,6,0.18181818181818182,6,1676,195407,3,15,0.45454545454545453,0.9473684210526315,High,71,High,High
50.0,82,63,0.7682926829268293,19,988,188920,8,12,0.14634146341463414,0.7586206896551724,High,55,Low,Low
50.0,97,30,0.30927835051546393,10,1472,136088,1,43,0.44329896907216493,0.8974358974358975,High,76,High,High
18.5,17,4,0.23529411764705882,17,1225,121465,9,0,0.0,0.75,Low,73,Low,Low
38.0,30,3,0.1,13,1940,81390,1,13,0.43333333333333335,1.0,High,55,Medium,Medium
41.099999999999994,58,14,0.2413793103448276,8,504,100907,10,4,0.06896551724137931,0.64,Medium,79,Low,High
42.199999999999996,71,43,0.6056338028169014,9,1399,105330,4,5,0.07042253521126761,0.0,Medium,78,Low,High
50.0,76,38,0.5,8,919,183868,10,27,0.35526315789473684,1.0,High,70,High,Medium
50.0,92,26,0.2826086956521739,11,947,62208,2,38,0.41304347826086957,0.8333333333333334,High,91,Low,High
50.0,62,28,0.45161290322580644,15,599,65558,1,26,0.41935483870967744,0.9148936170212766,High,51,Medium,High
50.0,91,9,0.0989010989010989,5,1076,166813,4,31,0.34065934065934067,0.98,Medium,52,High,Low
25.5,14,11,0.7857142857142857,19,1685,192630,4,3,0.21428571428571427,0.0,Low,71,High,High
32.0,54,42,0.7777777777777778,7,304,156589,3,8,0.14814814814814814,1.0,Low,86,Low,High
21.6,40,40,1.0,12,1403,197805,5,3,0.075,0.7058823529411765,Medium,87,Medium,Low
49.599999999999994,62,56,0.9032258064516129,17,1941,83436,8,13,0.20967741935483872,0.6666666666666666,Low,90,High,Low
40.2,35,32,0.9142857142857143,17,1922,129250,9,14,0.4,0.7619047619047619,High,94,High,Low
50.0,84,1,0.011904761904761904,19,1161,77949,9,22,0.2619047619047619,0.375,Medium,95,High,Medium
50.0,88,16,0.18181818181818182,5,450,145673,5,27,0.3068181818181818,0.16666666666666666,Low,54,Low,Low
39.699999999999996,31,1,0.03225806451612903,14,413,195589,4,12,0.3870967741935484,0.7906976744186046,High,68,Medium,Low
40.099999999999994,81,27,0.3333333333333333,10,1042,143512,9,4,0.04938271604938271,0.875,Medium,81,High,Medium
36.2,23,21,0.9130434782608695,17,1888,59652,2,11,0.4782608695652174,0.8085106382978723,Low,81,High,Medium
50.0,96,82,0.8541666666666666,6,1401,130696,4,11,0.11458333333333333,0.7419354838709677,Low,64,High,Medium
50.0,51,16,0.3137254901960784,6,1508,101130,3,21,0.4117647058823529,0.9722222222222222,High,81,Medium,Medium
32.3,18,6,0.3333333333333333,15,513,110860,4,9,0.5,0.6428571428571429,Low,58,Low,High
27.4,24,8,0.3333333333333333,19,1133,100905,5,11,0.4583333333333333,1.0,Low,99,Medium,Low
41.3,52,40,0.7692307692307693,13,1902,73904,6,9,0.17307692307692307,1.0,Low,54,Low,Low
41.4,31,11,0.3548387096774194,5,398,104962,8,13,0.41935483870967744,1.0,High,52,High,Medium
39.0,37,2,0.05405405405405406,20,1583,101561,1,8,0.21621621621621623,0.6666666666666666,Medium,73,Medium,High
50.0,60,43,0.7166666666666667,10,1980,193953,5,19,0.31666666666666665,0.8918918918918919,Medium,82,High,High
17.9,17,15,0.8823529411764706,18,1567,148626,4,1,0.058823529411764705,0.5384615384615384,Low,81,Medium,Medium
50.0,96,75,0.78125,15,1203,89348,4,30,0.3125,0.6111111111111112,Low,70,High,Medium
50.0,48,8,0.16666666666666666,5,932,145700,9,21,0.4375,0.9565217391304348,Medium,96,High,Low
50.0,51,48,0.9411764705882353,10,904,66494,2,22,0.43137254901960786,0.8333333333333334,High,99,High,High
47.400000000000006,79,46,0.5822784810126582,6,1861,124921,6,3,0.0379746835443038,0.75,Low,59,Medium,High
31.699999999999996,62,62,1.0,8,1642,93942,8,1,0.016129032258064516,0.975,Medium,62,Low,Medium
50.0,53,32,0.6037735849056604,5,1634,149418,1,23,0.4339622641509434,0.7272727272727273,High,69,Low,Low
36.8,32,5,0.15625,13,1889,69701,8,10,0.3125,0.6,Low,89,High,High
50.0,78,12,0.15384615384615385,7,808,118794,9,15,0.19230769230769232,0.5,Medium,56,Medium,High
31.2,26,7,0.2692307692307692,17,561,143589,8,11,0.4230769230769231,0.0,High,93,Low,High
50.0,76,23,0.3026315789473684,12,1268,52604,9,34,0.4473684210526316,0.375,Medium,60,Medium,High
18.0,24,1,0.041666666666666664,6,1445,199705,9,3,0.125,0.9629629629629629,High,91,Medium,Medium
50.0,90,35,0.3888888888888889,15,698,148761,1,25,0.2777777777777778,0.55,Medium,65,Medium,Medium
37.7,63,7,0.1111111111111111,10,502,154432,3,3,0.047619047619047616,0.0,Medium,71,High,High
50.0,84,20,0.23809523809523808,11,734,175640,1,11,0.13095238095238096,1.0,Medium,53,Low,Medium
33.7,33,12,0.36363636363636365,19,1057,100192,3,5,0.15151515151515152,0.7,Medium,86,Low,High
50.0,88,81,0.9204545454545454,19,1953,94537,4,26,0.29545454545454547,0.16666666666666666,Low,86,Low,Medium
42.9,81,44,0.5432098765432098,10,1193,96084,2,12,0.14814814814814814,1.0,Low,97,Medium,Medium
50.0,79,70,0.8860759493670886,12,919,98834,8,15,0.189873417721519,0.6666666666666666,Medium,56,Low,Medium
50.0,74,61,0.8243243243243243,20,1321,132888,8,22,0.2972972972972973,0.9259259259259259,High,54,Low,Low
47.0,100,7,0.07,15,986,172435,1,2,0.02,0.9148936170212766,High,65,Low,High
50.0,90,25,0.2777777777777778,13,513,87595,1,15,0.16666666666666666,0.9310344827586207,Medium,61,Medium,Low
45.2,90,5,0.05555555555555555,7,505,107652,6,9,0.1,0.8157894736842105,Low,99,Medium,Low
50.0,86,44,0.5116279069767442,13,333,157079,2,38,0.4418604651162791,0.8888888888888888,High,61,Low,Medium
31.4,63,3,0.047619047619047616,5,239,87357,1,4,0.06349206349206349,0.8043478260869565,Medium,90,Medium,Low
44.9,48,25,0.5208333333333334,5,1947,189163,2,9,0.1875,0.85,Medium,60,Low,High
50.0,70,2,0.02857142857142857,19,466,113219,4,28,0.4,0.9230769230769231,Low,85,Low,High
50.0,71,20,0.28169014084507044,15,582,75079,5,22,0.30985915492957744,0.875,Medium,60,Medium,High
43.599999999999994,41,25,0.6097560975609756,6,1089,67020,2,14,0.34146341463414637,0.6666666666666666,Low,66,Low,Low
46.199999999999996,41,21,0.5121951219512195,18,463,167245,4,14,0.34146341463414637,0.0,Medium,63,Low,High
28.7,61,52,0.8524590163934426,16,1881,188595,9,2,0.03278688524590164,0.8275862068965517,Medium,98,Low,Low
30.6,32,7,0.21875,10,1260,187064,10,11,0.34375,0.782608695652174,High,100,High,Low
50.0,89,33,0.3707865168539326,6,1221,123738,8,31,0.34831460674157305,0.6666666666666666,Low,94,Low,Medium
40.5,26,26,1.0,16,1221,73157,7,12,0.46153846153846156,0.0,Low,54,Medium,Low
50.0,76,71,0.9342105263157895,10,1310,116707,8,10,0.13157894736842105,0.4444444444444444,High,57,Low,Low
23.6,15,1,0.06666666666666667,20,1734,143923,4,5,0.3333333333333333,0.8444444444444444,Low,67,High,Medium
41.8,38,23,0.6052631578947368,7,361,123978,8,11,0.2894736842105263,0.4666666666666667,High,58,Low,Low
39.3,37,12,0.32432432432432434,6,1922,132425,1,8,0.21621621621621623,0.9393939393939394,High,54,Medium,High
25.0,24,18,0.75,12,1297,132449,3,4,0.16666666666666666,0.7948717948717948,High,66,Medium,Medium
50.0,94,68,0.723404255319149,5,862,66351,6,35,0.3723404255319149,0.7096774193548387,Low,100,Medium,Medium
50.0,73,26,0.3561643835616438,8,305,180866,10,20,0.273972602739726,0.9545454545454546,Medium,100,High,Low
20.9,15,1,0.06666666666666667,19,333,93000,5,6,0.4,0.825,Low,88,Low,Low
50.0,83,49,0.5903614457831325,17,685,179741,5,41,0.4939759036144578,0.9024390243902439,Low,59,High,High
35.5,73,15,0.2054794520547945,16,1567,196183,4,2,0.0273972602739726,0.8709677419354839,High,87,High,High
50.0,100,36,0.36,7,1732,106448,3,33,0.33,0.7894736842105263,Medium,84,Low,High
50.0,76,62,0.8157894736842105,14,1736,52177,1,38,0.5,0.65,Low,70,Medium,Low
50.0,78,1,0.01282051282051282,17,1084,52289,9,38,0.48717948717948717,0.9285714285714286,Low,70,Low,Low
35.0,42,28,0.6666666666666666,20,1245,191870,2,7,0.16666666666666666,0.6363636363636364,Low,68,Medium,Low
50.0,43,27,0.627906976744186,7,830,125124,8,20,0.46511627906976744,0.6923076923076923,High,53,High,Medium
41.5,75,49,0.6533333333333333,9,677,72975,7,8,0.10666666666666667,0.8947368421052632,Medium,90,High,High
50.0,66,42,0.6363636363636364,9,1665,178098,3,16,0.24242424242424243,1.0,High,76,High,Low
50.0,96,67,0.6979166666666666,15,1256,51351,6,16,0.16666666666666666,0.5555555555555556,Low,91,Medium,Medium
47.9,80,28,0.35,6,1909,190633,10,4,0.05,0.75,Medium,58,High,Low
18.9,31,13,0.41935483870967744,9,1203,158412,5,0,0.0,0.96875,Medium,77,High,Low
50.0,89,2,0.02247191011235955,13,964,199631,8,32,0.3595505617977528,1.0,Low,64,Low,Medium
22.9,33,0,0.0,9,1526,180879,7,2,0.06060606060606061,1.0,Low,65,Medium,Low
41.1,49,37,0.7551020408163265,10,322,134767,6,8,0.16326530612244897,0.0,High,63,Low,Medium
31.599999999999998,18,9,0.5,5,1880,164940,1,2,0.1111111111111111,0.8260869565217391,Medium,54,Medium,High
50.0,94,28,0.2978723404255319,17,728,112150,1,29,0.30851063829787234,0.8717948717948718,Low,69,Low,Low
46.8,88,82,0.9318181818181818,15,1452,94567,1,8,0.09090909090909091,1.0,High,93,High,High
50.0,86,51,0.5930232558139535,20,1501,138871,2,11,0.12790697674418605,0.0,Low,80,Low,Low
27.6,40,16,0.4,10,1375,162592,9,2,0.05,0.6428571428571429,Medium,87,Medium,Medium
36.4,50,47,0.94,15,907,66097,8,6,0.12,0.8378378378378378,High,73,High,High
50.0,97,31,0.31958762886597936,6,229,81174,1,15,0.15463917525773196,0.3333333333333333,High,94,High,Medium
50.0,93,26,0.27956989247311825,6,921,72276,4,44,0.4731182795698925,0.9333333333333333,High,51,High,Medium
25.1,59,30,0.5084745762711864,5,1228,108257,1,0,0.0,0.75,Low,78,High,Low
20.400000000000002,21,2,0.09523809523809523,10,1962,170036,4,4,0.19047619047619047,0.5238095238095238,High,97,Low,Medium
46.6,85,51,0.6,11,1338,53999,4,3,0.03529411764705882,0.7631578947368421,High,52,Medium,Medium
28.5,49,13,0.2653061224489796,10,709,92274,2,0,0.0,1.0,Medium,76,Low,High
50.0,94,83,0.8829787234042553,9,1743,125249,7,25,0.26595744680851063,0.9047619047619048,Medium,51,High,High
50.0,86,85,0.9883720930232558,6,1672,97239,5,29,0.3372093023255814,0.9512195121951219,Medium,52,High,Medium
16.8,11,6,0.5454545454545454,7,1540,125174,2,4,0.36363636363636365,0.8775510204081632,Low,90,Medium,Medium
50.0,74,70,0.9459459459459459,19,1801,121647,4,19,0.25675675675675674,1.0,Medium,74,High,Medium
50.0,81,30,0.37037037037037035,16,268,98708,3,39,0.48148148148148145,0.8780487804878049,Medium,94,Medium,Low
50.0,76,66,0.868421052631579,12,1255,140872,2,13,0.17105263157894737,0.7142857142857143,Medium,69,Low,High
22.9,18,8,0.4444444444444444,17,796,176093,7,3,0.16666666666666666,0.9411764705882353,Medium,55,High,Low
24.799999999999997,23,8,0.34782608695652173,19,1993,50015,5,7,0.30434782608695654,0.7777777777777778,High,98,Low,High
50.0,95,90,0.9473684210526315,15,287,190286,4,35,0.3684210526315789,0.7307692307692307,Low,73,Low,Low
50.0,73,31,0.4246575342465753,11,1814,197374,2,23,0.3150684931506849,0.0,High,93,Low,High
45.8,38,20,0.5263157894736842,7,433,146232,3,15,0.39473684210526316,0.9375,Low,78,Medium,High
34.3,76,71,0.9342105263157895,14,1502,167000,5,4,0.05263157894736842,0.9,High,90,Medium,Medium
50.0,47,11,0.23404255319148937,10,1570,141034,1,23,0.48936170212765956,0.42857142857142855,High,55,Medium,High
50.0,62,4,0.06451612903225806,13,1547,51800,9,23,0.3709677419354839,0.9615384615384616,Medium,68,Low,High
37.6,34,28,0.8235294117647058,12,227,94480,5,8,0.23529411764705882,0.2857142857142857,Low,58,Medium,Medium
30.7,70,70,1.0,16,291,118240,2,1,0.014285714285714285,0.75,Medium,84,Low,Low
50.0,65,29,0.4461538461538462,11,511,52395,5,18,0.27692307692307694,0.8709677419354839,High,67,Medium,Low
49.4,88,52,0.5909090909090909,10,1428,105700,3,6,0.06818181818181818,1.0,High,50,High,High
50.0,98,17,0.17346938775510204,17,860,160905,3,16,0.16326530612244897,0.8571428571428571,Low,70,Low,Low
50.0,72,36,0.5,20,1904,84333,6,36,0.5,0.5,Medium,75,Medium,Low
38.7,35,10,0.2857142857142857,14,461,64593,7,14,0.4,0.86,Low,94,Low,Medium
39.8,82,28,0.34146341463414637,6,408,94332,1,4,0.04878048780487805,0.8974358974358975,Low,64,Medium,High
25.700000000000003,11,10,0.9090909090909091,8,1582,98095,10,5,0.45454545454545453,0.6296296296296297,Low,58,Low,Medium
35.0,51,34,0.6666666666666666,5,1413,141024,2,9,0.17647058823529413,0.8571428571428571,Low,89,Low,High
49.099999999999994,51,11,0.21568627450980393,9,832,73529,7,13,0.2549019607843137,0.82,Medium,61,Low,Low
45.2,43,39,0.9069767441860465,16,1240,121849,4,12,0.27906976744186046,0.4,Medium,86,Medium,High
34.5,37,32,0.8648648648648649,16,1596,79459,4,9,0.24324324324324326,0.75,High,63,Low,Medium
50.0,52,23,0.4423076923076923,13,828,194061,10,19,0.36538461538461536,0.9230769230769231,Low,97,Low,Low
41.6,45,43,0.9555555555555556,16,775,99492,8,10,0.2222222222222222,0.4166666666666667,Medium,62,Medium,Medium
50.0,61,36,0.5901639344262295,12,528,73428,10,15,0.2459016393442623,0.8235294117647058,Low,51,Low,Low
50.0,74,3,0.04054054054054054,8,1807,85241,2,22,0.2972972972972973,1.0,High,71,Medium,Medium
50.0,66,63,0.9545454545454546,8,1984,133038,4,18,0.2727272727272727,0.0,High,80,Low,Medium
50.0,71,25,0.352112676056338,18,1800,98883,2,24,0.3380281690140845,0.7674418604651163,High,82,Medium,Low
20.7,60,31,0.5166666666666667,17,474,70556,1,0,0.0,0.9736842105263158,Medium,89,Medium,Low
50.0,35,5,0.14285714285714285,10,1444,132504,1,17,0.4857142857142857,0.6774193548387096,Low,55,Medium,Medium
23.5,11,1,0.09090909090909091,18,1189,177264,2,4,0.36363636363636365,1.0,Medium,54,High,Medium
50.0,66,31,0.4696969696969697,16,824,153474,7,33,0.5,0.6,High,61,High,Low
25.9,19,1,0.05263157894736842,17,596,179565,10,5,0.2631578947368421,0.0,Medium,74,Low,High
50.0,69,56,0.8115942028985508,10,1095,148534,5,14,0.2028985507246377,0.75,Medium,73,Medium,High
49.599999999999994,53,48,0.9056603773584906,17,1490,87376,6,9,0.16981132075471697,0.6551724137931034,High,54,Low,High
50.0,65,6,0.09230769230769231,18,1276,61833,7,9,0.13846153846153847,0.0,Medium,56,High,High
27.9,20,14,0.7,15,1377,144354,2,6,0.3,0.2857142857142857,Medium,68,Low,Medium
24.2,29,16,0.5517241379310345,12,382,52858,2,3,0.10344827586206896,0.0,Medium,65,Low,Low
50.0,54,5,0.09259259259259259,12,486,95459,4,21,0.3888888888888889,0.7272727272727273,High,84,High,Low
46.099999999999994,81,23,0.2839506172839506,8,1707,182122,1,7,0.08641975308641975,0.0,High,56,High,Medium
50.0,85,1,0.011764705882352941,10,1008,199808,7,12,0.1411764705882353,0.6875,Low,89,Medium,High
50.0,59,21,0.3559322033898305,6,1121,62883,2,20,0.3389830508474576,0.3333333333333333,High,79,High,Medium
28.799999999999997,36,27,0.75,16,1990,173534,4,1,0.027777777777777776,0.6896551724137931,Medium,50,Low,High
50.0,58,48,0.8275862068965517,6,1678,77551,4,20,0.3448275862068966,0.8974358974358975,High,92,High,Medium
44.699999999999996,77,3,0.03896103896103896,20,819,168966,2,7,0.09090909090909091,0.8,High,52,Low,Medium
50.0,76,63,0.8289473684210527,5,537,91006,4,29,0.3815789473684211,0.7804878048780488,Medium,86,Low,High
41.4,48,19,0.3958333333333333,6,1179,155587,9,12,0.25,0.72,High,85,Medium,Low
22.4,15,3,0.2,19,1987,85508,10,7,0.4666666666666667,0.9166666666666666,Low,68,High,Low
29.7,57,31,0.543859649122807,6,1855,112532,1,2,0.03508771929824561,0.7,High,82,High,Low
41.0,28,10,0.35714285714285715,11,1168,82593,9,14,0.5,1.0,High,72,Medium,High
44.599999999999994,48,18,0.375,18,975,186123,1,13,0.2708333333333333,0.5,High,59,Medium,Medium
35.800000000000004,39,38,0.9743589743589743,13,1392,194029,6,7,0.1794871794871795,0.7142857142857143,High,92,High,High
47.8,68,66,0.9705882352941176,13,1585,135566,10,12,0.17647058823529413,0.4,Medium,63,High,Low
26.1,19,19,1.0,10,332,154760,10,6,0.3157894736842105,0.7692307692307693,Medium,73,Medium,Low
13.099999999999998,14,3,0.21428571428571427,10,282,136710,4,0,0.0,0.6521739130434783,Low,88,High,Medium
21.5,35,5,0.14285714285714285,8,705,195629,3,1,0.02857142857142857,0.8444444444444444,Low,70,High,Low
31.099999999999998,43,1,0.023255813953488372,17,571,110606,9,4,0.09302325581395349,0.96,High,64,Low,Low
50.0,80,44,0.55,14,653,178747,9,8,0.1,0.7619047619047619,High,72,Low,High
29.9,25,10,0.4,17,1649,154010,4,8,0.32,0.9354838709677419,Medium,73,Low,Medium
50.0,95,37,0.3894736842105263,15,1717,182072,7,18,0.18947368421052632,0.7272727272727273,High,68,Medium,High
50.0,59,29,0.4915254237288136,7,622,182445,10,27,0.4576271186440678,0.6,Medium,52,Low,Medium
37.5,30,24,0.8,7,1560,177489,10,6,0.2,0.75,Low,75,Medium,High
50.0,59,27,0.4576271186440678,15,1855,174963,6,27,0.4576271186440678,0.9555555555555556,High,94,High,Medium
17.9,19,0,0.0,17,1846,74903,4,2,0.10526315789473684,0.6666666666666666,Low,59,Medium,Medium
24.8,26,7,0.2692307692307692,12,1066,58355,1,6,0.23076923076923078,1.0,Medium,80,Low,Low
21.299999999999997,12,2,0.16666666666666666,6,907,181024,1,2,0.16666666666666666,0.47368421052631576,Low,64,High,Medium
50.0,46,7,0.15217391304347827,18,1655,128695,4,23,0.5,0.2,High,78,High,High
23.0,10,5,0.5,18,1268,180846,4,2,0.2,0.47368421052631576,Medium,80,Low,High
32.699999999999996,36,9,0.25,18,925,180824,10,6,0.16666666666666666,0.0,Low,53,High,Low
50.0,97,41,0.422680412371134,6,1773,71193,5,32,0.32989690721649484,0.9428571428571428,High,84,Low,Medium
43.0,86,20,0.23255813953488372,19,865,137690,6,7,0.08139534883720931,0.2857142857142857,High,79,Low,Low
50.0,66,66,1.0,13,1215,152010,2,22,0.3333333333333333,0.75,Medium,69,Medium,Low
50.0,88,48,0.5454545454545454,12,1610,191716,5,25,0.2840909090909091,0.7586206896551724,High,55,High,Medium
50.0,55,25,0.45454545454545453,10,1932,106274,2,16,0.2909090909090909,0.7674418604651163,Medium,90,High,Low
38.400000000000006,42,5,0.11904761904761904,14,1753,171010,5,16,0.38095238095238093,1.0,Low,96,Low,Low
46.3,43,5,0.11627906976744186,19,387,137545,8,10,0.23255813953488372,0.7058823529411765,Low,53,High,Low
50.0,85,61,0.7176470588235294,9,1427,170412,2,26,0.3058823529411765,0.8,Low,77,Low,Medium
43.1,49,20,0.40816326530612246,9,1901,91424,10,12,0.24489795918367346,0.9473684210526315,High,73,Medium,High
50.0,54,51,0.9444444444444444,5,1299,73918,9,17,0.3148148148148148,0.6666666666666666,Low,73,Low,Low
50.0,72,25,0.3472222222222222,7,357,74448,4,29,0.4027777777777778,1.0,High,69,Medium,High
18.5,13,6,0.46153846153846156,9,1373,90852,4,1,0.07692307692307693,0.7894736842105263,Medium,67,Medium,Medium
50.0,83,75,0.9036144578313253,14,679,79518,2,25,0.30120481927710846,1.0,Medium,84,Low,Medium
30.8,27,20,0.7407407407407407,14,772,134530,7,6,0.2222222222222222,0.8235294117647058,High,59,Medium,High
50.0,87,77,0.8850574712643678,8,1755,131949,10,28,0.3218390804597701,0.8095238095238095,Medium,90,Medium,Low
30.099999999999998,74,39,0.527027027027027,5,526,63441,5,3,0.04054054054054054,0.0,Low,98,Medium,Medium
50.0,85,58,0.6823529411764706,6,1850,148451,6,12,0.1411764705882353,0.8148148148148148,Medium,50,High,High
50.0,83,7,0.08433734939759036,14,493,139244,7,29,0.3493975903614458,0.9574468085106383,High,99,Medium,High
24.200000000000003,12,7,0.5833333333333334,10,1139,194670,5,1,0.08333333333333333,0.8979591836734694,High,62,Low,High
50.0,93,73,0.7849462365591398,9,895,148831,10,14,0.15053763440860216,0.9487179487179487,Medium,56,Medium,Low
50.0,59,29,0.4915254237288136,5,315,55867,1,26,0.4406779661016949,0.6666666666666666,High,89,High,High
50.0,44,23,0.5227272727272727,13,899,70554,5,19,0.4318181818181818,0.8125,Medium,62,Medium,High
33.699999999999996,62,27,0.43548387096774194,8,319,134246,7,6,0.0967741935483871,0.9777777777777777,Low,97,High,Medium
42.699999999999996,82,7,0.08536585365853659,15,352,119462,10,4,0.04878048780487805,0.9285714285714286,Medium,57,Medium,Medium
40.4,78,47,0.6025641025641025,6,324,165422,5,1,0.01282051282051282,0.8181818181818182,Low,55,Low,Medium
25.499999999999996,36,13,0.3611111111111111,16,1640,115127,7,6,0.16666666666666666,0.9777777777777777,Low,89,Medium,Low
40.699999999999996,36,10,0.2777777777777778,14,1761,175888,6,12,0.3333333333333333,0.8421052631578947,Low,73,Medium,Medium
45.8,75,69,0.92,13,1969,137163,4,10,0.13333333333333333,0.7714285714285715,Medium,86,Medium,Medium
37.8,47,20,0.425531914893617,10,1360,135756,1,10,0.2127659574468085,0.5714285714285714,Low,84,Low,High
39.3,97,17,0.17525773195876287,11,1442,69904,7,0,0.0,0.6666666666666666,Medium,69,High,Low
